0	I didn't believe this would actually happen.
0	Why the victory music
1	You obviously underestimate the resolve of the people of Great Britain and especially, their spirit.
1	The EU is NOT a democracy. the EU parliament has no parliamentary roles. It is a fake. Unelected people run this state, and obviously do not represent the people of this area. The UK may be only the beginning of either a complete reform of the EU or its deconstruction.
1	The EUrines will continue to weep, threaten and sweat incessantly. Nothing new. Brexit will progress until fully completed. Thank goodness. Out means out and so be it.
1	That's fake news about the British searching what's the Eu we all know what it is and over half of us hate it
0	It is a sad day for the UK
1	Come on Boris..I have faith
0	The government wont have anyone to blame for their fuckups anymore
0	t will mean having to go through customs, like before. New trade agreements, new taxes, new limitations. New security. And a lot more costs to do so.
1	Up n at em!! Wonderful morning here, lovely bath this morning, soaked in those left wing remainer tears! #NeverCorbyn #BackBoris #ProBrexit #goodbyecultofcorbyn
1	Congratulations my British brothers and sisters! You are FREE once again!
1	It's time for everyone to be independent. This was supposed to happen last year. Get ready fot the market to crash. The world is going to make a major change in a few years.
1	Hope it works out for the UK. Don't get why all the other people from the EU here are so bitter. Best of luck to you guys!
0	The US and EU will steer the global economy and the UK can only watch on.
0	if you travel to Spain, Italy, Holland, France you'll be amazed of their agriculture power. UK sliced it's throat
0	Great Britain is now Little Lonely Britain.
0	I really hope they go downhill now
0	What next? Little britain gets littler, angrier & poorer, that's what
1	How anyone could be opposed to national sovereignty I really don't know.
1	We are 100% better off outside the EU.  I am sure Boris will get the best deal he can, but we can help ourselves by buying British and supporting our own farmers and producers.
1	There is no guarantee that the trend will continue but what we do need to understand is that it is being driven by Brexit
0	"Nationalism is an infantile disease, it is the measles of mankind." Albert Einstein in 1929 and truer today than it will ever be.
1	450 jobs being cut is only the beginning bbc. At least there'll be so much more diversity in the queues at the job centers :)
1	Never should have. Joined. all that money wasted over the decades for little return and lose control of our identity.
0	If this whole brexit BS has made me realise one thing, it's that I feel more European than British. This country and its 'leaders' are shameful.
1	t was a close run thing, no thanks to the Scots who now should leave the Union if they love the EU so dearly, As for Wales, shoulder to shoulder we stood on the day - Victory is ours!
1	Great job UK. Globalism is a failed idea. The world is safe when all nations are strong prosperous and self dependent
0	My first response was panic. I’m a recent graduate, already facing financial instability, uncertainty in the job market, trying to work out my future. A leave result means more anxiety for me, more instability to navigate and try to understand.  I’m also a woman of colour. From a young age, I’ve been aware of racist and nationalist attitudes in Britain, spread around the country outside of my home and haven of London. I’ve spent years watching people argue to dismantle the systems that allowed my mother and closest friends into the country to work, to lead better, productive lives. I’ve seen people screaming that my immigrant family (biological and chosen) are worthless, that they contribute nothing. And I’ve always felt unwanted, uncomfortable, underrepresented.  This result confirms my fears. That my families aren’t seen as people, as human. They’re numbers, they’re a swarm, a threat. They’re not welcome here, and as a product of immigration, neither am I. With this result, England clings on to its colonial history, and I’m ashamed.
0	Sad times. 2020 is a bad year.
0	They all acting like we was gonna float off into space!
0	#Leave wanted this image everywhere in 2016. Let’s give them what they want. #Remain have not forgotten the #Brexit lies and I hope every one of the 48% that didn’t want this is ready to fight and call these political criminals out on every. lie. they. told. #NotMyBrexit
1	The great Brexit watershed was the 2019 general election. An 80 seat majority changed everything,
1	god bless nigel farage and the british nation.
1	We did not vote for a deal we voted out. Not to sighn up for more
0	ignorant brexiters
0	It is possible to leave the EU!I want to send this message to French people.
1	I was 20 when I voted to leave and I have no regrets. I want us to be able to have our self determination as a people and stop the EU, a state too impoverished to pay it's own debts but brand us British as criminals for wanting to rule ourselves. The sooner we leave the EU the better. Hopefully then we can have freer, fairer trade with every nation in the world.
1	What has EU really done for us? Nothing… Its enough now.
0	Europe must apply the tariffs to trade with UK as any other third party country and stop wasting time with regulatory alignment. It will never work, just a waste of time. Forget it. Treat UK as third party and apply tariffs in accordance.
1	My town has changed to an unrecognisable place in the past 10 years. The town centre is no long a pleasant place to go, full of rough looking eastern europeans. Crime has shot up, hospitals full of people that speak broken english. Old falling apart buildings which should be demolished or renovated are used to house run down "romanian convenience stores", "halal store". What has my once beautiful quiet town come to?
0	now that uk is the enemy we should destroy there economy.
1	We won't all mix together, Asian countries like China and Japan are anti immigration......
1	Pop the Champagne Brits! You are free to be a sovereign nation once more!
1	The U.K. as a £80 Billion trade deficit with the Eu. I believe the U.K. have got all the cards in this deal. Especially with a American quick trade deal before the end of the year. Plus deals with China / Canada/Japan/ Australia/New Zealand and on and on 🇬🇧🇬🇧🇬🇧😎
0	Protect me from the Devil GB
1	We must walk away now with no deal boris, no more talking as the remainers in parliament have been blocking Brexit all along. And the EU laughing at us down to the rotten remainers in parliament are doing the same taking the p out of us leave voters. And ignoring the rights of voters who voted to leave the corrupt EU. Keep going boris and get Brexit done with no deal as you have backing 100% leave voters.
1	The BBC just can't stop themselves from being far left and pro-EU - a leopard never changes its spots - I refuse to watch any debates or news on the BBC these days as it isn't impartial.
0	I don't like to hold the Brexit Party to the unrealistic standard of thinking their slogans through... but after the exodus, the Israelites spent forty years wandering in the wilderness. Perhaps this was what Farage meant?
1	How does freedom feel my British friends 🇺🇸🇬🇧
0	BREXIT shows that the British electorate and government can be played and manipulated by bad actors posing as Nationalists as much as the next countries.
1	The European Union is in a desperate situation
0	it is with grief and regret that I accept that we will leave the European Union on Friday. Oh no, here come the tears,
0	Now at the mercy of the Tories.....god help us all..
1	Good the European Union will collapse people will have freedom like britain
1	To hell with the EU and those who run it.
1	Brussels do not pass go do not collect 20 billion pounds
1	I think it’s an opportunity to weaken the real enemy here, Europe. Without Britain, the E.U. is merely a confederation of Germany, France, and everyone else — and history has shown how beautifully Germany and France work together.  Britain will be weakened post-Brexit, but its military is still formidable and the country is a regional superpower — a worthy ally of the U.S. I think President Trump sees the value in our special relationship as long as the U.K. has something to offer us.  I’m trying to figure out what that might be.
0	Nailed it. Totally unacceptable for disaster capitalists to take over the country.
0	Tariff- and quota-free trade alone offers nothing for the service sectors
1	No regrets we're out. Well done GREAT BRITAIN. The EU is a rip off money pit.
1	You can't agree on "how" to leave EU so my suggestion is just ignore the EU and eventually they'll disappear. They have no power unless you give it to them, you know, like the devil.
0	If Britain leaves it would have a rippling effect across Europe, especially to major trade partners such as Ireland and France. It would damage the credibility of the EU as an ideology and as a functioning judicial body.
0	Brexit will bring no opportunities and the UK has no potential as a result. Ladies and gentlemen, this is your Prime Minister aka Alice in Wonderland.
1	Boris is a secret remainer. He is all for the trade Europe brings. He is just taking advantage of the situation that is why within a week of becoming Prime Minister he called for a General Election.
1	It's a glorious new Britain
0	It makes me so mad. We're being stripped of our E.U. citizenship against our wills.
1	End the EU
1	fantastic manovering, good job
0	There isn’t one single tangible benefit to #Brexit, other than to tax avoiders.
1	Finally! Now we can flip to the EU, the block of now 27 countries, population of 500 plus million, the largest economy in the world. `Coz we can do it! We are the British Empire! Chlorinated chicken, HERE WE COME!!!
0	Leaving the EU is an empty promise. It’s easy to persuade people with nothing to lose that everything will be better outside of the Union. This is what Boris and Cummings have realised. They have no plan for the future apart from selling nostalgia and right wing old fashioned nationalism. More than half of the U.K. population know that the country will be worse off in every respect, not only economically, and that those with the least will be hit disproportionately hard. For shame Daniel Hannan, for shame. #FBPE #stilleuropean
1	I'm voting to leave. As a 28 year old, under-paid, over-educated northerner, I have absolutely nothing lose.  I would probably fare better, and even find more satisfaction in,  scrapping for tins of beans on the street after the power goes off than  continuing under the present circumstances.
1	Keep at it! Britain can survive on its own.
1	Good. The British don’t need a bunch of other countries telling them how to run their nation.
1	Sweetsuccess, I'm educated and voted Brexit. If the vote had gone the other way, I would have respected it. I also know when my caps lock is on.
0	poor england and wales, that you had to believe the lies of politicians and tabloids!
1	Good. Best decision the country has made while I've been alive.
0	Without access to EU's market, the City (and the UK) becomes irrelevant n the world's affairs!
0	How long will it be before the little England folks flood the channel tunnel?
1	Leave means leave
1	You (EU) will certainly loose again.
1	EU want more money now,new tax is coming.
0	I don't wanna leave London is my home town fam
1	Congrats to UK. If England is democratic place then Scotland have hope to have their own independence day.
0	our voting system is broken
1	Does this mean we can have our own version of 4th of july so we send up 2X the amount of fireworks lol
1	Trade is precisely about sovereignty. Follow my rules, and you can sell into my market. Don't and you can't. Only a fool would then decide to follow rules set by others, have disputes resolved by someone else's court or agree to any deal that comes with such constraints attached. May was such a fool, Boris isn't.
0	I don't actually have any great admiration for the EU. What made me want to keep them was that I perceived them as keeping the UK right in check, particularly the Conservatives.
0	Many UK workers will become second-class workers in the UK after brexit. Their colleagues with EU passports will be able to go work on a client's site in the EU without needing a work visa for each member state. From legal professionals and tourist guides to managers and software engineers, wages and careers will be far easier for those with an EU passport.How long will people put up with being second class citizens in their own country?
0	Im just glad it's over
0	We need to #StopBrexit.
1	England will become stronger. Richer. Freedom to make decisions for Britain and not be dependent on this "European cooperative".
0	CONGRATULATIONS TEAM! WE WILL BE REMAINING IN THE EU! YES!!!!!
1	If UK citizens voted to leave EU, isn’t anti democratic not do to so?
0	Selfish anti democratic Brits, only interested in themselves.
1	So foolish.
0	They'll get exactly what they voted for twice. Not what they wanted, but what they voted for.
1	Germany and the UK should leave the EU together!Good luck to UK from Germany.
0	The biggest worry is not so much leaving the EU. Its what would follow and I don't mean isolation I mean jumping even more in with the US and its TTIP trade games in which corporations rule. The UK political class have showed time and again how willing they are to give in to the US demands. The EU is not to be entirely trusted maybe but the US is on a road of clear decline, its congress controlled by narrow business lobbies and its democratic process largely bought and paid for. Its foreign policy ruled by its right wing obsessions. This is the really worrying scenario for the UK in particular.
1	Can we get a 'Go Fund Me' page to help unleash the UK's potential?
1	The EU demands too much and gives too little (from my perspective).
1	it is a very, very significant break and it plays into the president’s view that the world should be nations, free-market democracies and not globalist bureaucracies
1	We are an independent country once again
0	Can we implement the referendum result please - and don't carp on about a deal. If you leave, you leave!
1	It is a wonderful day and a new beginning. Looking forward to new civilized partnerships and future growth as an independent trading nation. Love you too x x
0	A momentous albeit sad day to be flying into London on the very first day the country I live in is no longer part of the European Union. The first day in my lifetime. Where oh where do we go from here...
0	No more deal or no deal': Brexit language diktat for Foreign Office staff
1	For industry, one of the worst aspects of the EU is their obsession with achieving consistency across all member states.  Unfortunately this can rarely be achieved by raising standards appropriately across the board, so instead, European standards have to set at a low/average level, to suit the weaker players.  For example, when the EU introduced mortgage regulation, this took the UK mortgage industry back at least a decade, with no possible benefits emerging for UK customers.  (It was the technological equivalent of ruling that all mortgage lenders had to use Windows 98.)   Yet the UK banks had to comply, and pay millions to change their systems and processes (a pointless expense, which the banks duly passed onto UK mortgage customers).  Of course, the new mortgage regulation was deemed a success by the EU:  its objective of introducing a level playing field across all member states was achieved, by bringing all European lenders down to the Lowest Common Denominator.   Is it any wonder that none of the world’s top tech companies are from the EU?  So glad we’re out...
0	So very tired of listening to pig-ignorant people talking pure bilge. They have absorbed the lies like sponges and do not attempt to seek truth. To add insult to injury, these are the folk that have decided our future. I could not be more filled with angst and anger.
0	look at what you have done to this country! stagnant economy, falling FTSE, stagnated politics. huge losses to business so far and worse to come. we have a currency and government less stable than Italy! so much for policy out of the bottom of a bottle
0	Wonder if they will be cheering when Scotland leaves? 🤔 tick tock, tick tock
0	BREXIT? A warning given EU or a mistake to go to the English. If he takes it very seriously
0	Agreed. We failed to sell our vision. We failed to obtain a good deal from the eu and then 3 years later we lost an election to Boris. They will never forget our incompetence.
0	We may be strong economically, but so is Chipping Norton, and no one would suggest they could survive as an independent entity. We are tiny and the sooner we let go of this vision of Britain as the heart of Empire renamed Commonwealth the better.
0	I hope Brexit wrecks the UK and dim witted Brexit voters suffer the most. You deserve it.
0	Now we just sit back and wait before UK realises they cannot cope alone and on their own and will try to return to cooperation with Europe in one form or another
1	We voted to LEAVE because we wanted to LEAVE
0	The EU is far better prepared than the English jokers. And I'd rather have no EU deal with the UK than a deal that undermines the EU, exactly the thing many Brexiters would want to do. It's easy to sort out a deal "ASAP", but that doesn't mean that'll result in a good deal.
0	Independent Scotland coming well done brexiters
1	She must be being paid by the EU to keep lying to the UK
1	Dump the EU then watch it collapse we don’t need to pay and have them making our laws, one armed forces, one flag, one currency I like our flag our currency and most of all our own rules. Kindly fuck odd and take your communism with you.
0	I think Brexit is going to be the best example of why not to leave
0	Scotland really should go independent, and look to a likely rejoining of the EU in the long term future.
1	Brexit is beloved by the poorly educated at the bottom and beloved by their arch manipulators, the people at the top.
1	It was a good idea, keep the UK strong! Youll see it is good for the long run
0	Seems like a disaster to me.
1	We voted not to go in. The French said no several times. Glad that we are out. We will have more money to spend 0n our Cointry and its people. Well done.
0	This is just a horrible decision. Scotland didn’t even vote for this and I won’t be surprised if they voted to be free from the UK and join as a member of the EU.
1	I voted for it because it was the right thing to do.
0	it’s easy to get lost in the labyrinth of the divorce process and lose sight of just how bad an idea Brexit is. It’s bad for the economy, the young and the unity of the UK.
1	The eu is on a trajectory towards being a federation of nations with elected politicians as mouthpieces while the 'Commission' rules the roost. Britain wanted to come back a bit closer to democracy. There are many 'co-operations' that we do as member states that could continue if everybody wants them but if not we might just import less stuff.
1	The trade deal they can get with the United States will benefit the UK BIGGLEY!!! Well done Brits!!! And congratulations.
1	Congrats GB. You are free again.
0	Of all bad ideas ‘Great Britain’ has had, leaving the EU is the biggest, by far!
0	It’s nothing to do with brexit if you read the article you idiot, it has made consistent losses since it opened in 2007
1	This is a perfect example of the failure of democracy in the information age. Voters ask for one thing, then the opponent runs a fear campaign and the voters have buyers remorse. If this is how you conduct business you'll never get anything done.
0	British do not come to Spain for vacations please, bye bye!
1	LOL it makes laugh how people think that the nations that brought you most of the modern industrial age can't look after itself.
1	One of the reasons we left was because of their rules .. just give them finger and tell them no deal. We will survive .
0	Still waiting to hear what the actual benefits are of leaving the EU. No  one has actually managed to give any yet, all I seem to hear is some  rhetoric, annecdotes and made up facts like "we get our government back  from Germany" and other hilariously stupid comments.
0	One of the result of ego, this will reflect it's downside in UK soon.
0	With Brexit, some Brits have rewritten WWII history. They have forgotten about their allys to the east who sacrificed thousands of men on their way to Germany, liberating many death camps in between, before hoisting the Soviet flag above the Reichstag
0	I have a question, what happens the 2 million or so Brits living abroad, especially the ones in Europe (I am one of these) I work, and live in Finland, as we are part of the EU I am entitled to do so, I pay y taxes to Finland, yet hold a British Passport, I could if pushed claim a Finnish passport I have been here for 10 years, but why should I have to?
0	There are no opportunities of Brexit, zilch, none, nothing, how can you expect any normal person to embrace a deluded fantasy?
1	A lot of working class UK citizens are angry that East Europeans are under-cutting their wages and also sending UK English benefit money back home to their families: in fucking East Europe! Can you blame them, really, can you blame them? The homeless in the UK want the money spent on them , not spent building a mansion in Prague for someone who just popped over to the UK. The UK working class want them gone, sooner the better and fuck the middle-class snowflakes
0	First Scotland or Northern Ireland will leave the uk followed by the other in both cases to get into the EU then after a decade or so London and the south east will tire of subsidising the rest of England and secede to become a city state within the EU. What will brexitland do then?
1	UK wants to leave EU because UK does not like the ways Brussel telling UK what to do.
0	My parents were children in WW2. Dad was bombed out. Dad, his mum, dad & sister were buried in a Morrison shelter under their bombed terraced house and had to be dug out. All survived.
0	I'm afraid there are French people now emerging who think Brexit is brilliant, and want to do the same thing in France, just because they don't like Macron. I don't like him either, but I think Brexit is possibly the worst idea in living memory.
1	Best day of my life. Finally left the establishment.
1	Im American. I would vote to leave too. Fk the EU
0	There is nothing illegal about the EU flag, as in fact it is the flag of the Council of Europe....which a) the EU adopted and b) the UK will be remaining a member of..... Fly the flag
1	Tonight we have left the EU and will start a bright new chapter in the UK's history.
0	David Cameron needs to CANCEL this Referendum NOW. Screw public opinion because the EU is needed for our economic prosperity.
1	So long, farewell, au revoir, auf wiedersehen to EU.
1	Brexit is about Freedom!
1	Congratulations Britain on taking your country back
1	Farewell and good bye, dear Brits. We prefer to know you happy without us than sad with us. But we'll miss you
0	Following the Brexit virus spreading uncontrollably throughout the UK, bozo decides to import more viral  ideas  ?
0	I am British and do NOT want to leave the EU. I am ashamed at some of the eurosceptic outpourings from politicians. I am proud to be European and thin it as astonishing achievement that we have al held together in the last 70 years.
0	Good Boris is a liar and it is time people can see his lie covered buses for what they were. A deliberate attempt to ruin a nation for his own precious ego and personal gain.
1	I voted to support the UK fishing industry as UK fisherman are only allocated 30% of the quota for fishing in their own territorial waters. Hopefully all UK jobs, businesses and perhaps companies will now stop importing goods and food that could be bought in the UK, in turn supporting UK industry and creating jobs. Perhaps we will eventually start producing world class cars and machinery again, because all of that’s gone tits up since joining the EU with all the rules and regulations.  The EU is failing. The euro is collapsing, and the whole EU is going backwards while the rest of the world overtakes.  I am not a Nazi racist and have no problem with immigration or free movement of people. I do, however, have a problem with immigrants being able to claim child support for children that don’t live in the UK.  I don’t agree with the remain campaign’s false statistics, blocking fishermen’s protests in the Thames, and shouting abuse at working class men just trying to provide for their families and general sneakily hidden foul play.  Truthfully none of my friends or colleagues are having second thoughts either, everyone here is happy. We knew the pound would temporarily fall, and knew the euro would too. I also know the pound will recover, more than recover in fact. Not sure if the euro will recover. Maybe we were never stronger in Europe, but Europe was stronger with us.  I hope the media will start giving all the facts, not just the scaremongering ones. I hope for the success of the working man and UK businesses, not just multinational businesses, millionaires or the upper class who make all their money from investment banking.
1	Sinn Fein is now leading in polls in Ireland, looks like Irish Unification is now on the front burner.
1	If Brexit will help then change and adapt then that is a good thing
1	They’ll be back. It may take a generation but they will be back.
0	Why do they even leave eu they lose money for no reason.
1	Congratulations to UK!!! You now have an Independence Day of your own! =)
1	I don't like the direction that the EU is headed. To solve the issues they've having in the Eurozone they're going to need to push harder for the "United States of Europe" concept, which isn't what most of the people in the UK want. Yes, we have an opt-out of 'ever closer union', but that just leaves us on the fringe of a political union that'll be looking out for its own interests before ours.
0	Personally, I think the EU, while far from perfect, has had a positive effect on the UK as a whole.
1	Good choice Britain. You are still the world's 5th largest economy, a permanent member with veto rights of the UN security council and not hobbled by the German dominated Euro because you have the pound.
1	Very good
1	The way the younger generation have been brainwashed in school I can imagine we'll be back in it within 10 years.
1	We awake to a free, independent country. Well done everyone!
0	We can destroy Brexit by a thousand cuts. Strengthen ties with the EU as individuals, parties, groups and companies - let's bypass the UK government as much as possible.
0	If Brexit is so great, how come *all those* billionaires who bankrolled it aren't doing it?
1	Thank god that hated EU circle of stars will not be seen hovering gloatingly over UK official offices anymore...FREEDOM!!
1	Not my Parliament.HAPPY BREXIT DAY
0	European nationalism and colonialism generated centuries of rivalry, conflict and war in Europe and in the world, causing millions of tragic and useless deaths. But now we know that sovereignty is not a fixed, static or immutable concept. It evolves and adapts, being totally able to accommodate a Sovereign Europe made of sovereign Member States. Only a strong European Union, based on human rights, democracy, free markets and the rule of law, can guarantee that Europeans are de iure and de facto sovereign in and over Europe and that Europe doesn't become a political and economic playground or battleground for non-European powers. It is sad to see the UK sowing those same old tragic and destructive seeds…
0	Just saw an interview of a Brexiter on a TV news channel this morning.  Brexiter, in stilted English, said he voted Brexit because since the 70’s when Britain joined the then EEC, the country had been in decline. Also, leaving the EU would bring in more trade deals.  He doesn’t realise it was precisely that the country was in decline (Britain at this time was known as the sick man of Europe) that it sought membership of the EEC and was admitted at the third time of asking. As regards getting more trade deals, the EU already has FTA’s with over 40 countries which UK takes advantage of, and all these have to be re-negotiated, which may take years to complete.  If this is typical of ignorance shown by those who voted Brexit, is it any wonder the country is in deep excrement.
1	1. Brexit finally happened—We're out of there! Finally. 2. I understand some moron was stopped from trying to steal Magna Carta 3. The US Senate just voted NOT to include extra witnesses against Trump  So far, 2020 shaping up quite nicely.  I would like to now see: The BBC brought to heel Trump re-elected … feel free to add to the list!
0	Britain has the independence to do their own trade deals again. Never heard anyone so excited looking for scraps
0	What did you get for the money paid? That is what you should be asking
0	Congrats! Cheers to FREEDOM!!!!!!
0	If EU approves the deal UK can continue to be an island nation. But remember, the time of the empire has passed
0	Shame uk leaving eu but no one know what's going to happen after December 31st yes it be hard. UK could surprise everyone. Or maybe not only time will tell
1	The British people have spoken and they said OUT
1	I can’t believe there are still Remainers on here whinging that they lost and we left the EU? Look boomers, why do you keep looking to history? We are not in the EU and sit in a global market of opportunity. The EU is so passé...
0	Poverty....welcome in uk
0	The European Union will always be stronger because different national growth rates in various countries will always compensate others, so that growth and stability is ensured. Britain is alone. Without many friends.
0	I don't know much about the details, and it's not my country, so I don't have an especially strong opinion, but in general, I'm a fan of Brexit. National self-determination is a more fundamental political priority than any logistical or economic concerns, and it's completely reasonable for a country to want to maintain full sovereignty rather than hand it over to bureaucrats in Brussels.  All the pro-EU people claiming that Britain's economy would tank upon leaving the EU are a testament to why the EU is bad. They're in effect claiming that it's a supranational organization that makes you economically dependent on itself. If the EU wants to make member states dependent upon itself for economic survival, then maybe that's a sign that it has its own best interests at heart rather than that of its member states.
1	Remainers told me that the UK is too small to make trade deals and that they could not be done in time before we left the EU. The UK made 20 trade deals with 35 countries, started negotiations with 19 more and made trade continuity deals with the US, Aust and NZ.
0	Britain has left a free market agreement on Friday night and now wants a free trade agreement on Monday morning?
1	Stress that we accept the following EU claims: that a free trade agreement comes with ‘friction’. That we are able to negotiate directly only with the commission (and therefore that EU member states must persuade the commission if they need particular areas of cooperation to continue)
1	Congratulations UK!  Welcome back to freedom from globalism!  God Bless you and God Bless The Queen!
1	Happy Independence Day Brits !
0	UK will regret this. The EU is bigger than you and your economy depends heavily on the EU. What if they decide not to deal with you, what happens to your citizens. Has Johnson (Trump in disguise) thought of this?
1	"THE WAR IS OVER, WE HAVE WON!" the coward c0nts don’t even know what war is
1	The EU is collapsing anyways.  Mind as well get out before it gets bad
0	congratulation England for Brexit, well done Johnson
1	The EU itself is a failed experiment of corruption and lies. It's failed to handle current and past issues and it continues to fail to democratically represent the citizens it preports to do so to.
1	Britain for the British
1	I get very tired of Brexit deniers saying no one vote to Brexit thinking they’d be poorer. I voted Brexit regardless. I think that’s true of most brexiteers.
0	From here it seems like Britain is screwed, and I just keep wondering why those people are doing that to themselves.
0	Sad day...but so many simple minded people swallowed the xenophobic little Englander lies...now they will pay.
0	I'll believe it when I see it. What I expect from Johnson is a fake Brexit, and more of the same that Britain's been getting for the last thirty years.
0	In a year the UK will extend their “transition period” for another year. boris is a fool.
1	I think it should be fine. I’m leaning pro-brexit, but honestly they should just stop delaying shit.
1	Short term some pain economically, longer term stable or growth economically.  It will be nowhere near as bad as most people here want it to be.
1	Leave means leave!!
1	When thieves say trust us " they will never stop stealing you". EU gangsters celebrate their own version of brexit, not British brexit. It is obvious bbc doesn't represent British people. What a shame!
0	All I can tell is it seems like a complete mess.
1	Congratulations UK for following your wills
1	Can we have another vote. I don’t think 17.4 million people did actually vote for Brexit.  Arghhhhhh. Hahahahaha  Ya cry babies, we’ve done it.  Middle finger.
0	Wait they actually got brexit out of parliament? I thought it wouldn't happen in my lifetime or ever
1	BRAVO Boris !  💪🇬🇧 BREXIT  💪31 JANVIER 2020 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏
0	Even if the cost of brexit in Money was worth it (which won't happen) the uncertainty certainly wasn't worth it
1	People acting like Britain is gonna drift off into the middle of the Atlantic.
0	I suppose the Brexit is to become indepent? So they gonna grow all the crops their selfs? What happens when Corona virus strikes there? Or do they somehow conjure a vaccine out of nowhere?
1	We will so better off no more EU taking our money no more forcing us to take their Muslims refugees.
0	I hope the EU punishes UK so that other nations don't follow Britain.
1	Oh well, guess you'll be building those houses yourselves now.
1	Screw the EU and their puppets
1	The future is bright the future is Back to how things where 47 years ago before this aberration.
0	We will be back inside 20 years. Too late for an old man like me, but our young people will one day enjoy the benefits of being an EU citizen again.
0	It's deeply ironic that the areas of high manufacturing in the Midlands/North that enabled Brexit to happen are the ones that will be thrown under the bus in the pursuit of Trade Deals that favour our services focussed economy.
0	Brexit was sold as having all the benefits of EU Membership without any of the legal, regulatory, or financial responsibilities.  People directly funded by Russian Intelligence, (who view the EU and NATO as a threat) lied to the British people promising Brexit meant a free ride.
1	Bye bye itâ€™s good for us
1	For me a leave vote will be my choice. I'd like to have more control over the policies in the UK and who we elect. Id rather not have 12 rich democrats decide what each country needs and what it doesnt. The European economy is on a decline at the moment and with Eurozone bailouts ahead it's more money we need to shell out for nothing. They say we'll have a louder voice in the European Union after this should we vote stay but with another 5 potential nations joining does that not dilute your voice even more? Then there's the murder of Joe Cox, I can't help but feel they're using this in favour of the stay campaign trying to make a martyr out of her and making you feel in a sense a murderer.
0	fuck brexit
1	we should just get out.let the NAZI European union run to us as thay will.
1	Companies should pay enough to live off. Its crazy that people work full time in this country and that wage is topped up by state benefits. You might not like it but the fact is that is partly due free movement.
0	Boris still claiming he will get get a great deal with no concessions which is nonsense, he caved in on the WA and hw has nothing to bargain with except fishing. Given how little we actually earn from fishing they should be the first thing on offer and it will really upset that numpty Farage has bonus value.
1	Wow! This gave me goose bumps. I wish I could have been there. The visual and sound is phenomenal. Loved it!
0	Congrats to Russia for the second time in destabilizing the West! A hate it but I gotta admit you did it wonderfully and both times people in targeted countries are so obliviously happy about it that makes it hilarious.
1	Thank you. Democracy finally respected
1	Support of UK leaving EU from US.
0	The freedom and sovereignty brought by Brexit are as fake as the BigBen recording played outside Number 10 last night at 11pm. May God have mercy on our souls.
1	EU shouldn't exist
1	Enough with emigration. I don’t feel like being blown up by the Islamic State. EU always worked fine that way because its countries were trusty and reliable so EU citizens could go to wherever they wanted to. Now, everyone seems to be allowed to come in the EU.
0	Reap what they have sewn sooner the better...... The grass aint greener is it?
1	Frankly I prefer to be dictated to & ruled over by people of my own country than foreign ones. That's Brexit in a nutshell & why I voted to Leave the EU.
0	The main financial impact seems to be a crash is the salt markets due to an abundance in supply.
0	ITS SAD really but also good now they(UK) can only blame themselves and not automatically on Europe.
0	That's it. Done. UK has left the EU team, running away like cowards from shaping the future of our continent. Self-centred, narrow-minded, xenophobic liars have won. And we have gained nothing. I am ashamed to be British. #LibDems #StopBrexit
1	UK could compensate for those trading problems by establishing its own trade agreements
0	again the Government not listening to the citizens
1	time to get out
1	The EU is enormously powerful.
0	These idiots will be sorry when the food price will be increasing and they cannot longer travel freely. Remember the rich will never have the problems
1	Johnson 's finest. These are his people. This is what supporters of the #NotFitForOffice UK government's flagship
0	The Brexit debate has been a tyranny over British public life for last three-and-a-half years.
1	About bloody time did something in OUR favour 😮😮😮, or has it just opened floodgates even more
1	ABOUT DAMN TIME. GOD SAVE THE QUEEN
1	They just got out in time, the EU is going to be the biggest distaster EVER. Yes, the EU will be the next major power due to their economy, but they will be warring with the US over economic and political reasons. Just wait when Russia joins up with them.
1	No we not having second thoughts.   We want out of the EUSSR
1	only morons want in, fact. we are not europeans...fact. we are islanders celtic in culture with christian values. fact. our regime is coming to and end, its life or death now.
0	You'll have no one to blame if Brexit fucks up, Brexiteers. You got what you wanted and you now have to live with it. Who am I kidding, they'll always blame someone other than themselves.
0	What a fucking embarrassment, the EU were so graceful, telling us how we'll be missed etc and then Nigel fucking Farage stands up and basically shouts "fuck you"
1	ere we go ...freedom! In 73 we voted for the Common Market and a Trade Deal..we didn't Vote for our Freedom to be taken away Well done Boris, for giving this,Country back its Freedom .
1	You'd think after 4 years of losing, Remainers would give up by now and join the winning team hahaha.
1	I advise British people stop panic and realize that life is still continue even without EU . Look at USA , Canada, Australia, Japan, South Korea these countries is not in EU and they have a great economy . And finally i wish UK put their trust in God and Savior Jesus Christ.
1	Wow, these lads finally did it. So Britain is out of EU for good?
1	I have many times in my life been against the outcome of a general election, but I don't immediately demand and plot for a re-run.
1	brexit is good for the UK. concerning terrorism.and security . While others can be built upon.
0	It doesn't matter what is tabled, corbyn will be against it. There will be little progress and growing costs while that snake runs the Labour Party.
1	Brexit is not a mistake on our behalf. The EU didn't think we would go through with it, in fact even now Verhoff**** and Barnier are still in denial. The only economy that is likely to get hurt is the Euro
1	In principle, a united Europe sounds great to me. But in execution, the current version stinks like a dead pig. Europe has weakened itself by allowing risky nations to apply for membership.
1	We're taking back control!
